(0.116023,0.400109)
(3.67799,1.14359)
(1.06458,2.06558)
(5.42397,2.32241)
(2.3145,5.50528)
(3.79224,2.94684)
(4.68513,4.31904)
(4.11216,3.32605)
(2.25708,4.1719)
(2.02838,2.00684)
(2.90688,0.0105212)
(0.30689,4.28672)
(3.39676,4.20668)
(2.67944,5.21358)
(4.11643,0.710476)
(1.25719,1.27554)
(1.68446,1.5243)
(1.1385,0.468863)
(2.13713,2.36735)
(0.0171785,2.4044)
(2.26256,1.22274)
(1.6889,3.26592)
(3.59632,3.27627)
(2.56325,3.3859)
(6.26646,3.6222)
(1.44893,1.80592)
(3.41248,2.25429)
(2.25295,3.04181)
(3.83893,0.307981)
(1.21987,2.91093)
(0.0998241,3.66952)
(4.37645,4.82664)
(5.57922,3.38041)
(3.91092,3.54053)
(0.766407,3.39738)
(0.237739,0.143882)
(0.569179,2.60103)
(0.468517,6.16916)
(1.32792,3.88613)
(5.20149,2.53673)
(1.75694,3.05918)
(5.34996,5.1489)
(0.666165,2.9694)
(5.20048,4.2948)
(2.49173,2.86092)
(3.51915,3.80608)
(2.45923,2.57116)
